row: origin_zone/col: destination_zone,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
89,0.3945593,0.24997324,0.046390034,0.108114876,0.21600196,0.07191017,0.36293963,0.8131087,0.16880405,0.5127393,0.8927279,0.087332085,0.7857582,0.058351446,0.06473403,0.10119512,0.47946396,0.034343988,0.50958914,0.40864506,0.18356238,0.497527,0.24801144,0.29176524,0.10562581,0.3008356,0.060710702,0.94644076,0.3661483,0.7509596,0.76950526,0.30991894,0.42055786,0.17820126,0.37711757,0.32425612,0.2563072,0.06900131,0.30164558,0.33605647,0.17006983,0.72282666,0.25372794,0.1486647,0.96161324,0.8541803,0.47985592,0.17387192,0.21357737,0.5247489,0.6406762,0.7534233,0.3825366,0.08039888,0.13651626,0.28403318,0.20007971,0.090531826,0.11893881,0.44489554,0.5620909,0.41247144,0.16288655,0.33395675,0.19318037,0.04670185,0.7496639,0.13478066,0.70293623,0.13054647,0.46878928,0.3380712,0.67262864,0.009651534,0.036334608,0.0142230615,0.21344285,0.8054724,0.612722,0.41278666,0.9910851,0.14892921,0.07034849,0.76044375,0.4369982,0.5200593,0.38691553,0.58709437,0.16663164,0.28529853,0.52611625,0.19312279,0.9864568,0.23037598,0.08601958,0.10458867,0.25841838,0.156497,0.9236462,0.9294208
90,0.6609807,0.7509773,0.04056169,0.5441351,0.90701014,0.7482735,0.49881434,0.2750249,0.4738116,0.6983613,0.5313755,0.96606195,0.058966883,0.35931718,0.09569805,0.43181473,0.09062922,0.103185505,0.22788392,0.37197033,0.3961716,0.70260304,0.43243608,0.19967586,0.23520665,0.1796334,0.14127792,0.041904747,0.21877849,0.2040086,0.041148238,0.88450325,0.07314206,0.32702506,0.94529545,0.28162742,0.15420555,0.63178056,0.0835033,0.1856686,0.93936175,0.13603482,0.21016301,0.69985014,0.4894191,0.24434571,0.6061496,0.50921834,0.014255497,0.35075206,0.042129163,0.042335577,0.83538824,0.14431597,0.10294627,0.42032316,0.80308414,0.31779447,0.27907285,0.29119438,0.049606994,0.21110845,0.81605625,0.41615993,0.4113168,0.30871776,0.08946208,0.57665247,0.95543337,0.12870185,0.041567434,0.39276984,0.4708288,0.05426499,0.073014036,0.9021361,0.086911835,0.07148453,0.028164146,0.34932682,0.04149053,0.032382127,0.102349244,0.16329153,0.6232692,0.044054437,0.2561451,0.38309664,0.95082754,0.6953881,0.7989091,0.76225084,0.23279245,0.28108776,0.34716183,0.5553279,0.48791748,0.4932771,0.79117465,0.6485995
91,0.39762104,0.40391898,0.86828595,0.077914156,0.99196106,0.106227554,0.57998437,0.9293762,0.06889929,0.066978864,0.4765009,0.12851867,0.08306966,0.21356657,0.24899136,0.32201335,0.96991414,0.1762534,0.25482935,0.33500484,0.3336717,0.5644869,0.6281162,0.73965037,0.3035513,0.33708987,0.20955522,0.64996105,0.098573625,0.82336426,0.020308968,0.07814855,0.76704204,0.10362629,0.629538,0.27954862,0.19097868,0.62175584,0.16672139,0.36879122,0.06904173,0.026265645,0.44503176,0.16872403,0.64322805,0.8516277,0.95513886,0.15377825,0.3763763,0.30095133,0.21684876,0.06224124,0.032454874,0.48410228,0.13293666,0.66170436,0.13054068,0.43861836,0.3845841,0.16718055,0.3962654,0.54639536,0.6563606,0.78656465,0.638511,0.059534606,0.27615836,0.12751932,0.64974076,0.12349305,0.9002146,0.16356066,0.05086237,0.35054305,0.6988889,0.31907013,0.020100674,0.30276915,0.27157843,0.19475001,0.022963544,0.04464161,0.079888344,0.15344179,0.18422653,0.10488801,0.37674525,0.109321065,0.04995879,0.17446671,0.22096413,0.8730725,0.09397439,0.049701724,0.34146535,0.63086724,0.102758676,0.60126865,0.6236017,0.9408426
92,0.4098197,0.9375756,0.12721029,0.15413727,0.031159792,0.07749785,0.19174144,0.14903238,0.4737302,0.39103454,0.7898603,0.9530225,0.3966493,0.47367397,0.38350475,0.18887387,0.48298222,0.22723994,0.3516127,0.09274079,0.22111633,0.51838505,0.1352162,0.29172558,0.12170042,0.70471907,0.046761233,0.15482321,0.06025455,0.07500606,0.10474749,0.9694959,0.1651491,0.8272436,0.8604307,0.1761814,0.71578693,0.21591274,0.42050716,0.31336945,0.98982304,0.5957015,0.12439463,0.7334522,0.94588906,0.25224286,0.03786947,0.05453328,0.22815947,0.8413077,0.6980149,0.9760756,0.10983726,0.10164272,0.5933109,0.24814738,0.77507395,0.18083335,0.2711402,0.23296574,0.0816103,0.23510276,0.1088649,0.5515749,0.12400368,0.94017005,0.6254333,0.48361936,0.02799648,0.6840544,0.5790502,0.36980498,0.92049974,0.079868004,0.18506677,0.16531007,0.28833362,0.043319825,0.0789935,0.15918699,0.6358947,0.40925938,0.7382862,0.31495845,0.2008544,0.61173856,0.23076114,0.107452266,0.8641927,0.10029615,0.35832402,0.7326929,0.705796,0.08267253,0.4680165,0.38698894,0.2035603,0.46138453,0.23994336,0.5405058
93,0.2592687,0.33661434,0.20085299,0.022039263,0.4125078,0.20640615,0.107683286,0.16110286,0.5989765,0.08681789,0.8750418,0.52973664,0.15799734,0.8627138,0.6172192,0.096131235,0.6445521,0.16841964,0.12864105,0.02035597,0.1673973,0.30860475,0.118423685,0.108013384,0.043285124,0.05544776,0.23790771,0.39164442,0.3371066,0.88284224,0.23928925,0.06276853,0.52223724,0.34832776,0.3628285,0.83466816,0.72219235,0.13154188,0.23652059,0.08729961,0.70280385,0.24582954,0.4503952,0.3214373,0.24613367,0.44348738,0.5928365,0.2358343,0.9174622,0.04001003,0.9932339,0.0026220195,0.14309958,0.3296538,0.2814133,0.032409478,0.36032572,0.2614481,0.7221376,0.629316,0.47110397,0.08464267,0.32853302,0.10341396,0.6746715,0.13574973,0.24263091,0.21007885,0.6686159,0.046905722,0.5220002,0.27596334,0.2006116,0.020524837,0.09041358,0.23233537,0.5323082,0.080627926,0.28212106,0.7150225,0.68349254,0.23051395,0.5487207,0.56369305,0.9121483,0.18323305,0.7359507,0.111768164,0.4529304,0.26603284,0.25670353,0.41082034,0.27010348,0.052260112,0.5927147,0.3584274,0.48704344,0.22185683,0.30776405,0.03912497
94,0.82642996,0.19794497,0.37996876,0.5465524,0.112258404,0.29677588,0.20572703,0.97169983,0.30631423,0.15426686,0.6547562,0.27714553,0.061538566,0.38783538,0.05641821,0.17995419,0.8339403,0.47865376,0.41740566,0.8269354,0.8181526,0.65114814,0.19926682,0.95015126,0.017498301,0.2709323,0.07105989,0.6698587,0.008455636,0.53311294,0.29161245,0.05179678,0.3664737,0.42624173,0.18906705,0.15962537,0.42168033,0.06646393,0.9879105,0.9227179,0.19605984,0.29522538,0.9199399,0.34396198,0.6175924,0.11870238,0.050877262,0.5086053,0.6029123,0.35098448,0.27770904,0.32405254,0.3182985,0.27037168,0.41560453,0.89755684,0.06092214,0.8439685,0.055631235,0.30565083,0.060425416,0.9138591,0.060218118,0.40649262,0.058909394,0.08739003,0.42457303,0.07535273,0.15503712,0.09380082,0.14277099,0.7808678,0.140151,0.32639903,0.2224378,0.5535105,0.7574442,0.31946057,0.5656674,0.50441194,0.26124024,0.28720525,0.07549875,0.8977755,0.7081714,0.14037794,0.13100353,0.0536682,0.10102912,0.3548646,0.21185808,0.07911247,0.21259764,0.11810358,0.6317283,0.16335784,0.85314935,0.34054434,0.29214144,0.8831642
95,0.55542403,0.055656496,0.56533676,0.40100256,0.22472586,0.21673122,0.07779219,0.9917608,0.5239778,0.20214006,0.21380988,0.4218902,0.059107848,0.17888054,0.037331596,0.21154636,0.049249776,0.7606446,0.3003174,0.46114513,0.14169347,0.84881777,0.7992858,0.55148745,0.37585172,0.08231842,0.15596777,0.12014178,0.2677848,0.11452287,0.16784838,0.17753762,0.09923986,0.6316308,0.1217371,0.20655526,0.4484351,0.32730284,0.15539113,0.39671683,0.031203728,0.37429017,0.24977456,0.7521697,0.14372781,0.32354048,0.78111416,0.28768107,0.25050464,0.1151968,0.7764156,0.037841074,0.3604261,0.21764867,0.42225355,0.053851064,0.64074945,0.081165016,0.43708754,0.6081363,0.9386682,0.038209327,0.12734951,0.17695156,0.060397416,0.52864766,0.13871048,0.27080125,0.43867585,0.022750724,0.15439613,0.26075813,0.23696667,0.2635805,0.7329636,0.03404801,0.36241493,0.087409385,0.025735743,0.532033,0.06295299,0.0907216,0.29410312,0.33816278,0.58574975,0.68634737,0.12583552,0.7502081,0.31661645,0.657971,0.1410489,0.82541823,0.21582945,0.10415822,0.6100568,0.7492964,0.29209432,0.17454022,0.050193097,0.75033873
96,0.25411046,0.12844157,0.70830774,0.49396297,0.91772246,0.1532571,0.03669803,0.18743274,0.05909308,0.15569875,0.84410566,0.4407072,0.13801709,0.49806902,0.44925454,0.044924136,0.09594037,0.18366846,0.12376895,0.20360257,0.65792704,0.5544737,0.16716172,0.8606766,0.68637526,0.055262808,0.9737652,0.24129431,0.25745177,0.08122169,0.58017397,0.68810254,0.85479194,0.6421657,0.24818042,0.77627736,0.14466289,0.18543324,0.4327564,0.2031631,0.13989526,0.19891566,0.90104353,0.9242196,0.085375406,0.3598133,0.09342918,0.41082826,0.11940307,0.0760597,0.13758487,0.17697924,0.20562929,0.84620035,0.5027062,0.29892254,0.5656174,0.6249058,0.50268,0.33447304,0.8686512,0.43479812,0.22185604,0.52461624,0.724871,0.25310123,0.32856956,0.16604856,0.49068594,0.49659202,0.05107969,0.4165718,0.07157028,0.07261243,0.1153388,0.5320609,0.23270153,0.78494817,0.31493184,0.07579271,0.3971628,0.79997134,0.91331285,0.08310767,0.37089503,0.24864298,0.41280714,0.70113647,0.2685662,0.9501763,0.31941876,0.56701714,0.24198498,0.69447356,0.101622246,0.1842438,0.17163198,0.25046545,0.2382937,0.95452213
97,0.12779766,0.8947134,0.81019306,0.6470582,0.5725927,0.85264134,0.0419188,0.5075311,0.91682625,0.50665385,0.48698917,0.40538236,0.38571966,0.2933892,0.031723678,0.2424639,0.28853077,0.12781247,0.5205505,0.0886775,0.17955843,0.20101184,0.5063277,0.78005534,0.40036577,0.22787553,0.93624127,0.047184832,0.8919499,0.9933164,0.44403988,0.6013538,0.16779162,0.064293064,0.81599057,0.82737845,0.474107,0.9268728,0.59729683,0.0050499314,0.5392609,0.7611721,0.28461307,0.4476412,0.13011654,0.52545035,0.4261436,0.15507424,0.4285433,0.43179494,0.10078178,0.17769594,0.28337887,0.05634784,0.26093307,0.16490856,0.84176916,0.79642075,0.57491744,0.03151728,0.44301945,0.50165975,0.9929449,0.15102234,0.7398957,0.9272743,0.09936617,0.25064552,0.20807727,0.9127522,0.49794224,0.054066576,0.029447641,0.54594076,0.4900079,0.33497214,0.051393963,0.4772637,0.66060823,0.118459746,0.06770866,0.39975396,0.12801811,0.5241431,0.21188521,0.77136594,0.825744,0.046755213,0.55039954,0.33690512,0.2588878,0.582784,0.05250835,0.09204558,0.7009435,0.04741676,0.15590227,0.082433544,0.029104413,0.20897697
98,0.94588435,0.20573634,0.5801952,0.6028904,0.07873857,0.46462256,0.41841057,0.07019557,0.022485966,0.5684344,0.905215,0.295678,0.6496252,0.46713907,0.41700977,0.34602162,0.33477086,0.5451028,0.10580763,0.2587903,0.51958025,0.19552025,0.03928203,0.18839675,0.5751302,0.088947564,0.4069785,0.61490995,0.43509752,0.9721318,0.92590487,0.07246404,0.6096513,0.92501175,0.6196988,0.11671733,0.13555977,0.24060108,0.2439685,0.07340407,0.21654548,0.7055817,0.60482836,0.3725308,0.15208629,0.47382075,0.28998363,0.8324467,0.19446301,0.4118064,0.9174804,0.026745988,0.22268435,0.37995666,0.30596146,0.3774822,0.37359232,0.034223437,0.3860928,0.23292111,0.079362705,0.13486758,0.33905557,0.5192357,0.49705088,0.28568247,0.035034798,0.27020228,0.88075703,0.24469316,0.06978556,0.04880051,0.09068019,0.12094515,0.33987272,0.72077227,0.61027634,0.11805763,0.5660627,0.3935955,0.8244368,0.03642344,0.67247677,0.2257407,0.51530355,0.6664618,0.90378577,0.87806666,0.07489861,0.06884904,0.35446924,0.09982529,0.44638282,0.87031895,0.080030255,0.3816924,0.6040914,0.4839197,0.68513596,0.7609054
99,0.027951822,0.55187964,0.39262685,0.43994516,0.03936146,0.18856825,0.0154944705,0.16409706,0.5227953,0.10083115,0.4834862,0.67556286,0.29898515,0.11132011,0.71058446,0.5048022,0.51506335,0.56160796,0.34090182,0.21504752,0.0760215,0.05964726,0.019661635,0.1585158,0.17320697,0.3910995,0.84805316,0.24231784,0.22936368,0.540802,0.3718402,0.047833636,0.6476085,0.8689903,0.14933269,0.2117424,0.6176441,0.9771534,0.11604374,0.007991337,0.56807053,0.5626593,0.38326982,0.912574,0.16428864,0.7419825,0.16617295,0.2614475,0.098541416,0.16164884,0.911914,0.2157579,0.017023994,0.6630126,0.33589283,0.11818332,0.031196542,0.1344099,0.20349488,0.18922341,0.9879628,0.50432605,0.3357103,0.86604464,0.19701503,0.066902176,0.2837477,0.863145,0.103235364,0.52033484,0.3407428,0.23734005,0.5453525,0.10330718,0.3661386,0.118347846,0.3484867,0.29372814,0.35510254,0.79445684,0.18670924,0.18216972,0.38449538,0.13624953,0.07044518,0.85032964,0.14926733,0.9546419,0.09273827,0.25021085,0.2449315,0.09000006,0.18882504,0.3864356,0.42125538,0.73693556,0.022641797,0.46469596,0.22848341,0.6217415
100,0.6668941,0.18696691,0.22716875,0.09446515,0.5445526,0.08253325,0.16116762,0.006850777,0.14496787,0.20070916,0.26342344,0.5253467,0.4886713,0.32351866,0.3173598,0.22968994,0.3044506,0.65555215,0.020482298,0.45432818,0.05605375,0.43412277,0.31320488,0.24083431,0.13914396,0.1665847,0.25892308,0.97286224,0.4964773,0.39936116,0.13439935,0.14959842,0.5912682,0.39901388,0.25121453,0.3448223,0.12839727,0.14007412,0.022786144,0.4515137,0.025386943,0.084209085,0.20959482,0.27003944,0.07108424,0.8478306,0.5764102,0.18002549,0.21060063,0.2565783,0.21889523,0.6340267,0.118369155,0.39405996,0.09958015,0.95274836,0.089488834,0.63817465,0.061250765,0.058305316,0.28494507,0.4818049,0.5281204,0.9528466,0.69260824,0.39681527,0.38619372,0.679677,0.190025,0.19642836,0.20082992,0.28388888,0.21847036,0.1776029,0.37934613,0.7640519,0.23519243,0.40801758,0.7075508,0.23724262,0.28905067,0.03882826,0.35480124,0.06738103,0.06861087,0.10196926,0.426986,0.05519905,0.088276625,0.17562413,0.46714252,0.6396962,0.411379,0.15586796,0.30367666,0.5192455,0.19768392,0.5362644,0.028902408,0.46409473
101,0.8566724,0.83920294,0.5705215,0.4320524,0.07969783,0.45159605,0.19585314,0.5492506,0.035070542,0.6746614,0.22947837,0.55888075,0.7525039,0.95859027,0.13030209,0.016053662,0.91673404,0.027633373,0.54241866,0.14763258,0.16060285,0.65506977,0.5543504,0.022402594,0.034550507,0.53235006,0.19445032,0.039940715,0.7534582,0.49766812,0.34628695,0.21955767,0.078966364,0.36911845,0.14024113,0.97552097,0.6977575,0.3194328,0.028469836,0.39545768,0.05527887,0.20583132,0.8763819,0.18430564,0.27187777,0.62833625,0.03604227,0.9614435,0.07218293,0.8437955,0.6887512,0.82812977,0.17642255,0.09735924,0.21078163,0.03949967,0.14706787,0.31367198,0.5730816,0.66638535,0.14170992,0.14137651,0.067123726,0.61401474,0.32918665,0.465536,0.16839187,0.13282092,0.9542766,0.52498937,0.08372524,0.22383036,0.10390454,0.89591414,0.16251397,0.38977274,0.15022247,0.2054323,0.346013,0.45758995,0.10125804,0.07473933,0.16233808,0.14967276,0.056617234,0.32370296,0.23743756,0.21381372,0.59402215,0.07947594,0.28019702,0.33198375,0.08753385,0.34706637,0.16092129,0.96100026,0.6989418,0.15329243,0.49486744,0.2090413
102,0.24730703,0.34520462,0.74416876,0.4942392,0.32927087,0.38929465,0.15261032,0.39373612,0.20852819,0.42614043,0.11248683,0.6631969,0.7575699,0.88004017,0.45810685,0.053928334,0.49369836,0.17656162,0.46722645,0.22029199,0.2010574,0.9722035,0.02433923,0.8302293,0.41781622,0.061227664,0.015415873,0.6294537,0.09111907,0.09302979,0.36613667,0.49365956,0.34540698,0.5437032,0.35296726,0.09725897,0.36582884,0.06718896,0.030351885,0.30938742,0.2617227,0.31938213,0.19807975,0.4388802,0.07321419,0.62601715,0.4465162,0.7942212,0.1013209,0.1727905,0.4746004,0.27032828,0.044152226,0.94825464,0.025815038,0.36927244,0.08258049,0.3962936,0.024495369,0.8177468,0.096690945,0.19346622,0.5783177,0.14477019,0.5394983,0.5215981,0.21242167,0.08777093,0.2918812,0.038030956,0.3186608,0.2444285,0.85517323,0.30478615,0.47221658,0.19680612,0.800351,0.20074299,0.22779551,0.38549012,0.63121283,0.4979928,0.9789599,0.724718,0.45275143,0.68443686,0.46905947,0.99233353,0.6753827,0.638646,0.20201579,0.496883,0.070524834,0.75619,0.3401315,0.17327529,0.17048433,0.18054798,0.11991748,0.15321414
103,0.7890947,0.18385078,0.44732392,0.05423648,0.30802146,0.37984085,0.02489252,0.44668716,0.82247645,0.42658278,0.038611524,0.10044923,0.26565143,0.22494309,0.21505688,0.26158014,0.5056248,0.10308929,0.17428371,0.58742017,0.363881,0.0924985,0.6980561,0.10444676,0.47187656,0.09023191,0.052715935,0.028938552,0.18312582,0.03225718,0.9908675,0.23175436,0.14332666,0.07627562,0.37749842,0.43384194,0.7174679,0.37154865,0.35800555,0.18468174,0.19964306,0.18179247,0.07064063,0.29260805,0.030111177,0.13685867,0.27525052,0.48237953,0.8145514,0.36832318,0.12277152,0.39139113,0.28410968,0.4455195,0.29190633,0.06765325,0.67090166,0.1500208,0.32424787,0.35305116,0.95114917,0.37865523,0.43297783,0.5968344,0.87190956,0.46937764,0.15975513,0.09426411,0.40336406,0.32481363,0.39417797,0.4828718,0.72466224,0.67378014,0.07479839,0.05853871,0.01770877,0.05238019,0.088394694,0.34203228,0.28883898,0.39170268,0.8702006,0.033672575,0.0624652,0.51831156,0.1475428,0.18832634,0.22022043,0.030819451,0.6200149,0.17272247,0.33443803,0.94689465,0.63806784,0.3928289,0.11948905,0.31555617,0.11479435,0.6084194
104,0.6054228,0.99038476,0.30066448,0.40938407,0.78008693,0.50299823,0.3046252,0.54629636,0.046018492,0.33335477,0.624295,0.46696958,0.4781996,0.15688814,0.4416634,0.87170744,0.6383559,0.4945866,0.20127158,0.50850505,0.24769314,0.7853058,0.08574492,0.10019858,0.13317403,0.024913745,0.16786115,0.6459496,0.6450316,0.26235515,0.10551277,0.16180912,0.03414474,0.33408222,0.36711365,0.010229647,0.093474805,0.3054787,0.16725548,0.5224702,0.13122927,0.041647777,0.02292064,0.5811869,0.055727027,0.19754432,0.30544928,0.20433308,0.26496837,0.8080283,0.48968804,0.19506675,0.007089182,0.31678402,0.66148686,0.09659896,0.7686438,0.5894642,0.49075267,0.8707976,0.01635181,0.050969556,0.2271921,0.66599435,0.15721102,0.10696834,0.2126826,0.3903849,0.29999477,0.099488474,0.7906525,0.17976789,0.03342953,0.29276055,0.18187727,0.058120947,0.14457914,0.6039881,0.52377266,0.2809306,0.28229183,0.5387305,0.056000013,0.13948241,0.30118722,0.9228285,0.20806399,0.05651494,0.37314263,0.14072612,0.23086374,0.16274774,0.21340068,0.7843154,0.45689645,0.53577954,0.27968812,0.031597257,0.65033257,0.24115263
105,0.1624968,0.12262376,0.7361952,0.087508745,0.21035962,0.14340875,0.060336765,0.09779969,0.84059703,0.14578457,0.9156508,0.13001932,0.06471737,0.038646556,0.16081563,0.07757826,0.12397822,0.06528366,0.5798164,0.19347622,0.22945501,0.8047589,0.6236069,0.13071609,0.23208098,0.342757,0.107941255,0.14759924,0.14642027,0.40553495,0.14920549,0.051394112,0.33086953,0.21203303,0.8523526,0.84762746,0.48811018,0.1477988,0.035190783,0.32493907,0.91377264,0.59200156,0.14192495,0.10759808,0.22912087,0.68943155,0.1257041,0.75401,0.21860555,0.17642756,0.5549514,0.23810343,0.40588942,0.09897522,0.56867045,0.12531917,0.6707052,0.702081,0.9405939,0.9980365,0.72898513,0.43491396,0.23123974,0.09883793,0.11858372,0.035738338,0.1388869,0.7811273,0.60567355,0.3377363,0.9469721,0.048809655,0.13350321,0.20050646,0.5052278,0.05676188,0.9511468,0.05202535,0.5746247,0.19356589,0.96343625,0.4409892,0.3138937,0.1278598,0.33409292,0.57431185,0.6811715,0.6447038,0.2768637,0.50722116,0.22288358,0.04678347,0.4143791,0.59818786,0.036379363,0.034303766,0.18534602,0.14545412,0.3695023,0.4318545
106,0.44476423,0.09696627,0.6934474,0.07326008,0.23382206,0.20203558,0.47944182,0.096383035,0.078763954,0.1668303,0.92027295,0.32335874,0.71742785,0.07209054,0.08344033,0.4285525,0.2566664,0.1898421,0.082372524,0.21802808,0.3424155,0.19172132,0.40470904,0.08657785,0.46188003,0.07448856,0.17007245,0.21803387,0.61799717,0.84521407,0.5561553,0.35830525,0.23230018,0.4831002,0.56799245,0.7773752,0.62529415,0.9351116,0.32084846,0.24721399,0.18607001,0.1744832,0.18892565,0.05820076,0.23187548,0.285455,0.09384791,0.9213979,0.12328462,0.4256303,0.5110919,0.37040427,0.13104863,0.073035695,0.7660412,0.8638874,0.3084996,0.11890771,0.114957064,0.27278852,0.10761111,0.24971335,0.3094233,0.064008996,0.25735506,0.993371,0.8942823,0.081186265,0.19126795,0.3937309,0.28729394,0.07104029,0.9441679,0.6382174,0.2650794,0.23433168,0.44366014,0.1007414,0.115495294,0.74324226,0.97526133,0.2965514,0.4551457,0.96823883,0.3545791,0.06412515,0.27044395,0.24876791,0.7727435,0.60976154,0.21386208,0.3954278,0.45205298,0.10986795,0.05375209,0.72408617,0.17486972,0.12858044,0.4256086,0.4643081
107,0.945213,0.06459152,0.74847627,0.34835505,0.31569833,0.5368684,0.31472212,0.06487744,0.13283561,0.038440723,0.13725178,0.045536656,0.09608023,0.3471909,0.049229093,0.8250972,0.25105307,0.123129375,0.5407587,0.016460244,0.10402773,0.17836852,0.46532744,0.08652077,0.39827225,0.30252987,0.25979298,0.06259583,0.40044174,0.56010807,0.43730575,0.61989725,0.5483745,0.34153908,0.061833236,0.03451399,0.16212596,0.23632705,0.039605003,0.4073972,0.35607082,0.83300567,0.26471215,0.44002023,0.32895085,0.21001017,0.64255095,0.03418737,0.055247605,0.29076204,0.3249506,0.22875552,0.23422626,0.08353679,0.019108277,0.4278682,0.22223096,0.65040857,0.8910847,0.077921025,0.67653215,0.25593305,0.1560902,0.2883259,0.15619782,0.18654408,0.7972606,0.11609425,0.59602994,0.1623548,0.28712827,0.61201674,0.04523607,0.2354126,0.021268398,0.95670986,0.96521556,0.12994835,0.042356275,0.28597426,0.6931641,0.66746265,0.603039,0.35359964,0.25658482,0.07153575,0.61001915,0.36517963,0.51163554,0.3359127,0.06836145,0.084348716,0.0121967625,0.91792333,0.22486909,0.9500021,0.5005064,0.31906545,0.09370187,0.21879727
108,0.6515963,0.53755355,0.30025384,0.50134933,0.14375359,0.1812121,0.15519185,0.6981515,0.66991955,0.14671913,0.3552893,0.056722865,0.9902444,0.2172003,0.24090219,0.9437597,0.5549021,0.078659035,0.29760984,0.20772123,0.12932119,0.06595657,0.28262353,0.20029582,0.1020211,0.07860675,0.3964516,0.27748194,0.05903373,0.3988981,0.5453771,0.9575205,0.3131467,0.06083666,0.3618469,0.23650979,0.18062317,0.12056615,0.12708552,0.05984022,0.24782477,0.7390799,0.67025036,0.9063247,0.10044717,0.547608,0.17081095,0.19334884,0.02660086,0.39671946,0.020824688,0.42182517,0.14195551,0.46512163,0.27100047,0.25633436,0.14789876,0.51005965,0.13613592,0.43951246,0.13608311,0.34265682,0.13325302,0.2027663,0.047717407,0.5249227,0.12387806,0.21715118,0.1581624,0.3297929,0.23967288,0.45491347,0.94875187,0.06963903,0.09011156,0.8863096,0.46922877,0.64521116,0.9926964,0.61926633,0.2113215,0.1327208,0.82103324,0.9572249,0.7562995,0.14030819,0.3689479,0.9254899,0.18133646,0.8508419,0.069694534,0.09250865,0.4378356,0.07228907,0.35146403,0.5058847,0.21652573,0.2049988,0.22964087,0.26083088
